2024-03-18 19:41:01,999 INFO    HandlerThread:3257 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-18 19:41:01,999 DEBUG   SenderThread:3257 [sender.py:send_request():405] send_request: defer
2024-03-18 19:41:01,999 INFO    SenderThread:3257 [sender.py:send_request_defer():609] handle sender defer: 11
2024-03-18 19:41:01,999 INFO    SenderThread:3257 [file_pusher.py:join():178] waiting for file pusher
2024-03-18 19:41:02,000 INFO    SenderThread:3257 [sender.py:transition_state():613] send defer: 12
2024-03-18 19:41:02,000 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: defer
2024-03-18 19:41:02,000 INFO    HandlerThread:3257 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-18 19:41:02,000 DEBUG   SenderThread:3257 [sender.py:send_request():405] send_request: defer
2024-03-18 19:41:02,000 INFO    SenderThread:3257 [sender.py:send_request_defer():609] handle sender defer: 12
2024-03-18 19:41:02,000 INFO    SenderThread:3257 [file_stream.py:finish():595] file stream finish called
2024-03-18 19:41:02,174 INFO    SenderThread:3257 [file_stream.py:finish():599] file stream finish is done
2024-03-18 19:41:02,174 INFO    SenderThread:3257 [sender.py:transition_state():613] send defer: 13
2024-03-18 19:41:02,174 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: defer
2024-03-18 19:41:02,174 INFO    HandlerThread:3257 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-18 19:41:02,175 DEBUG   SenderThread:3257 [sender.py:send_request():405] send_request: defer
2024-03-18 19:41:02,175 INFO    SenderThread:3257 [sender.py:send_request_defer():609] handle sender defer: 13
2024-03-18 19:41:02,175 INFO    SenderThread:3257 [sender.py:transition_state():613] send defer: 14
2024-03-18 19:41:02,175 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: defer
2024-03-18 19:41:02,175 INFO    HandlerThread:3257 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-18 19:41:02,175 DEBUG   SenderThread:3257 [sender.py:send():378] send: final
2024-03-18 19:41:02,175 DEBUG   SenderThread:3257 [sender.py:send():378] send: footer
2024-03-18 19:41:02,175 DEBUG   SenderThread:3257 [sender.py:send_request():405] send_request: defer
2024-03-18 19:41:02,175 INFO    SenderThread:3257 [sender.py:send_request_defer():609] handle sender defer: 14
2024-03-18 19:41:02,176 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-18 19:41:02,177 DEBUG   SenderThread:3257 [sender.py:send_request():405] send_request: poll_exit
2024-03-18 19:41:02,177 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 19:41:02,178 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: server_info
2024-03-18 19:41:02,178 DEBUG   SenderThread:3257 [sender.py:send_request():405] send_request: server_info
2024-03-18 19:41:02,221 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: get_summary
2024-03-18 19:41:02,221 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-18 19:41:02,221 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: job_info
2024-03-18 19:41:02,342 DEBUG   SenderThread:3257 [sender.py:send_request():405] send_request: job_info
2024-03-18 19:41:02,343 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: shutdown
2024-03-18 19:41:02,343 INFO    HandlerThread:3257 [handler.py:finish():869] shutting down handler
2024-03-18 19:41:03,222 INFO    WriterThread:3257 [datastore.py:close():296] close: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_194049-5ndnhy00/run-5ndnhy00.wandb
2024-03-18 19:41:03,343 INFO    SenderThread:3257 [sender.py:finish():1521] shutting down sender
2024-03-18 19:41:03,343 INFO    SenderThread:3257 [file_pusher.py:finish():172] shutting down file pusher
2024-03-18 19:41:03,343 INFO    SenderThread:3257 [file_pusher.py:join():178] waiting for file pusher
